DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1.0,0101,11.0,2023.0,26.0,9.0,2023.0,1.0,0103,46.0,41.0,4.0,4.0,320.0,320.0,2.0,2.0,99,99
9.0,0901,11.0,2023.0,16.0,11.0,2023.0,9.0,0901,999.0,999.0,4.0,1.0,320.0,320.0,1.0,1.0,99,99
9.0,0920,11.0,2023.0,29.0,9.0,2023.0,12.0,1216,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1217,11.0,2023.0,27.0,10.0,2023.0,12.0,1214,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0502,11.0,2023.0,13.0,7.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,11.0,2023.0,5.0,6.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
12.0,1222,11.0,2023.0,16.0,8.0,2023.0,12.0,1222,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1001,11.0,2023.0,9.0,11.0,2023.0,10.0,1001,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0901,11.0,2023.0,2.0,11.0,2023.0,9.0,0901,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,97
11.0,1101,11.0,2023.0,22.0,8.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1901,11.0,2023.0,21.0,9.0,2023.0,19.0,1902,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,2.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,31.0,7.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
9.0,0901,11.0,2023.0,7.0,11.0,2023.0,9.0,0909,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,29.0,9.0,2023.0,4.0,0415,33.0,31.0,9.0,4.0,320.0,320.0,9.0,2.0,99,97
9.0,0922,11.0,2023.0,25.0,10.0,2023.0,5.0,0509,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,11.0,2023.0,19.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,9999.0,9999.0,1.0,1.0,99,99
1.0,0101,11.0,2023.0,6.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,97
3.0,0309,11.0,2023.0,7.0,11.0,2023.0,3.0,0309,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,9.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
11.0,1101,11.0,2023.0,10.0,8.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
22.0,2202,11.0,2023.0,26.0,10.0,2023.0,22.0,2202,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0111,11.0,2023.0,30.0,10.0,2023.0,1.0,0111,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
21.0,2101,11.0,2023.0,7.0,8.0,2023.0,22.0,2205,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,11.0,2023.0,30.0,10.0,2023.0,4.0,0401,42.0,43.0,9.0,4.0,320.0,320.0,1.0,5.0,99,26
13.0,1301,11.0,2023.0,26.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
6.0,0601,11.0,2023.0,5.0,10.0,2023.0,6.0,0604,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1215,11.0,2023.0,3.0,10.0,2023.0,12.0,1215,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0901,11.0,2023.0,18.0,9.0,2023.0,9.0,0904,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
22.0,2217,11.0,2023.0,12.0,10.0,2023.0,22.0,2217,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0506,11.0,2023.0,31.0,7.0,2023.0,5.0,0510,999.0,45.0,9.0,4.0,320.0,320.0,9.0,2.0,99,97
1.0,0101,11.0,2023.0,26.0,10.0,2023.0,1.0,0117,50.0,999.0,4.0,9.0,320.0,320.0,3.0,9.0,99,99
6.0,0601,11.0,2023.0,25.0,8.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,222.0,9.0,9.0,99,99
4.0,0406,11.0,2023.0,11.0,7.0,2023.0,4.0,0406,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
4.0,0416,11.0,2023.0,16.0,10.0,2023.0,4.0,0401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0416,11.0,2023.0,4.0,9.0,2023.0,4.0,0416,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,97
1.0,0101,11.0,2023.0,5.0,7.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,17.0,10.0,2023.0,1.0,0102,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,27.0,10.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,11.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
6.0,0601,11.0,2023.0,12.0,10.0,2023.0,6.0,0614,999.0,999.0,9.0,9.0,9999.0,320.0,9.0,9.0,99,99
22.0,2212,11.0,2023.0,3.0,11.0,2023.0,22.0,2212,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0117,11.0,2023.0,10.0,11.0,2023.0,1.0,0117,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0921,11.0,2023.0,26.0,10.0,2023.0,9.0,0917,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1021,11.0,2023.0,30.0,10.0,2023.0,1.0,0103,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,1.0,9.0,2023.0,22.0,2201,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1222,11.0,2023.0,12.0,5.0,2023.0,12.0,1222,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,16.0,11.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
20.0,2007,11.0,2023.0,19.0,9.0,2023.0,20.0,2007,58.0,53.0,9.0,5.0,320.0,320.0,9.0,2.0,99,97
1.0,0101,11.0,2023.0,4.0,10.0,2023.0,8.0,0804,999.0,999.0,1.0,1.0,320.0,320.0,1.0,1.0,99,99
6.0,0601,11.0,2023.0,28.0,9.0,2023.0,6.0,0603,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
2.0,0201,11.0,2023.0,16.0,11.0,2023.0,2.0,0207,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,8.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
9.0,0901,11.0,2023.0,19.0,9.0,2023.0,9.0,0924,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,26.0,10.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,11.0,2023.0,2.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0504,11.0,2023.0,28.0,8.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
18.0,1801,11.0,2023.0,19.0,6.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
9.0,0901,11.0,2023.0,30.0,10.0,2023.0,9.0,0903,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,27.0,9.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0415,11.0,2023.0,10.0,10.0,2023.0,4.0,0415,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
8.0,0808,11.0,2023.0,21.0,9.0,2023.0,8.0,0808,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
22.0,2202,11.0,2023.0,3.0,11.0,2023.0,22.0,2205,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0501,11.0,2023.0,25.0,10.0,2023.0,5.0,0501,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1201,11.0,2023.0,27.0,4.0,2023.0,12.0,1215,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0114,11.0,2023.0,26.0,9.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1301,11.0,2023.0,9.0,8.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,1.0,9.0,99,99
18.0,1801,11.0,2023.0,7.0,11.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,19.0,10.0,2023.0,1.0,0107,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
4.0,0401,11.0,2023.0,5.0,10.0,2023.0,4.0,0401,46.0,35.0,9.0,1.0,320.0,320.0,9.0,2.0,99,97
13.0,1301,11.0,2023.0,24.0,8.0,2023.0,13.0,1301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0103,11.0,2023.0,22.0,9.0,2023.0,1.0,0103,50.0,56.0,4.0,4.0,320.0,320.0,1.0,1.0,99,97
1.0,0101,11.0,2023.0,30.0,8.0,2023.0,1.0,0117,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,11.0,2023.0,2.0,10.0,2023.0,11.0,1101,999.0,40.0,9.0,4.0,320.0,320.0,9.0,3.0,99,75
1.0,0116,11.0,2023.0,26.0,7.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,11.0,2023.0,10.0,10.0,2023.0,11.0,1101,999.0,43.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,16.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
21.0,2101,11.0,2023.0,18.0,9.0,2023.0,21.0,2107,999.0,48.0,9.0,9.0,320.0,320.0,9.0,1.0,99,97
19.0,1904,11.0,2023.0,23.0,10.0,2023.0,19.0,1904,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,11.0,2023.0,3.0,11.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0116,11.0,2023.0,29.0,9.0,2023.0,1.0,0116,41.0,42.0,4.0,4.0,320.0,320.0,4.0,4.0,99,97
1.0,0101,11.0,2023.0,9.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1001,11.0,2023.0,23.0,10.0,2023.0,10.0,1009,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,11.0,2023.0,2.0,10.0,2023.0,20.0,2011,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
21.0,2101,11.0,2023.0,29.0,9.0,2023.0,21.0,2107,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
18.0,1801,11.0,2023.0,8.0,11.0,2023.0,18.0,1804,999.0,33.0,4.0,4.0,320.0,320.0,9.0,3.0,99,52
19.0,1907,11.0,2023.0,5.0,7.0,2023.0,19.0,1907,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1902,11.0,2023.0,4.0,9.0,2023.0,19.0,1910,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1008,11.0,2023.0,26.0,9.0,2023.0,10.0,1008,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
6.0,0601,11.0,2023.0,24.0,4.0,2023.0,6.0,0614,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0923,11.0,2023.0,20.0,11.0,2023.0,9.0,0919,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
10.0,1017,11.0,2023.0,16.0,11.0,2023.0,10.0,1008,999.0,999.0,1.0,1.0,320.0,320.0,1.0,1.0,99,99
5.0,0505,11.0,2023.0,8.0,11.0,2023.0,5.0,0505,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
17.0,1703,11.0,2023.0,10.0,10.0,2023.0,17.0,1705,999.0,51.0,9.0,4.0,320.0,320.0,1.0,2.0,99,97
3.0,0310,11.0,2023.0,5.0,7.0,2023.0,3.0,0309,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
13.0,1317,11.0,2023.0,6.0,7.0,2023.0,13.0,1317,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
7.0,0701,11.0,2023.0,14.0,9.0,2023.0,7.0,0705,999.0,999.0,1.0,1.0,320.0,320.0,1.0,1.0,99,99
3.0,0303,11.0,2023.0,23.0,11.0,2023.0,3.0,0302,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
21.0,2102,11.0,2023.0,3.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
10.0,1012,11.0,2023.0,26.0,10.0,2023.0,10.0,1006,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0912,11.0,2023.0,28.0,7.0,2023.0,9.0,0912,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0106,11.0,2023.0,20.0,7.0,2023.0,20.0,2007,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
13.0,1326,11.0,2023.0,15.0,6.0,2023.0,13.0,1326,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
19.0,1903,11.0,2023.0,1.0,8.0,2023.0,19.0,1904,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
11.0,1101,12.0,2023.0,15.0,6.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,13.0,12.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
22.0,2202,12.0,2023.0,20.0,11.0,2023.0,22.0,2202,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,21.0,11.0,2023.0,1.0,0110,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,29.0,11.0,2023.0,1.0,0106,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
1.0,0101,12.0,2023.0,10.0,8.0,2023.0,1.0,0103,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,15.0,11.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0513,12.0,2023.0,12.0,9.0,2023.0,5.0,0513,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
15.0,1501,12.0,2023.0,16.0,11.0,2023.0,15.0,1501,43.0,41.0,5.0,4.0,320.0,320.0,2.0,2.0,99,97
10.0,1001,12.0,2023.0,5.0,12.0,2023.0,10.0,1001,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,12.0,2023.0,5.0,9.0,2023.0,1.0,0108,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
16.0,1601,12.0,2023.0,6.0,10.0,2023.0,16.0,1607,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
6.0,0601,12.0,2023.0,19.0,10.0,2023.0,6.0,0608,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
22.0,2217,12.0,2023.0,29.0,8.0,2023.0,22.0,2217,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,12.0,2023.0,13.0,6.0,2023.0,1.0,0103,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,29.0,11.0,2023.0,1.0,0101,57.0,52.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,4.0,10.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
22.0,2201,12.0,2023.0,29.0,11.0,2023.0,1.0,0108,51.0,50.0,9.0,1.0,320.0,320.0,9.0,4.0,99,97
18.0,1801,12.0,2023.0,13.0,9.0,2023.0,18.0,1804,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0115,12.0,2023.0,27.0,11.0,2023.0,5.0,0505,56.0,49.0,9.0,4.0,320.0,320.0,9.0,4.0,99,52
22.0,2205,12.0,2023.0,13.0,12.0,2023.0,22.0,2205,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0103,12.0,2023.0,11.0,10.0,2023.0,6.0,0608,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,17.0,11.0,2023.0,1.0,0101,49.0,45.0,9.0,4.0,320.0,320.0,9.0,4.0,99,97
13.0,1301,12.0,2023.0,15.0,12.0,2023.0,13.0,1301,41.0,40.0,9.0,4.0,320.0,320.0,9.0,2.0,99,97
13.0,1301,12.0,2023.0,5.0,12.0,2023.0,13.0,1317,999.0,44.0,9.0,1.0,320.0,320.0,9.0,2.0,99,97
13.0,1301,12.0,2023.0,20.0,7.0,2023.0,13.0,1326,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1213,12.0,2023.0,2.0,8.0,2023.0,12.0,1214,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
3.0,0301,12.0,2023.0,1.0,9.0,2023.0,3.0,0301,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
7.0,0717,12.0,2023.0,31.0,10.0,2023.0,7.0,0718,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1413,12.0,2023.0,10.0,11.0,2023.0,14.0,1413,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0511,12.0,2023.0,15.0,12.0,2023.0,5.0,0511,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
2.0,0201,12.0,2023.0,26.0,10.0,2023.0,2.0,0201,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0502,12.0,2023.0,13.0,10.0,2023.0,5.0,0502,38.0,34.0,4.0,4.0,320.0,320.0,9.0,9.0,99,97
1.0,0101,12.0,2023.0,23.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
16.0,1603,12.0,2023.0,16.0,6.0,2023.0,14.0,1419,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0104,12.0,2023.0,22.0,11.0,2023.0,19.0,1903,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,21.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0511,12.0,2023.0,2.0,11.0,2023.0,5.0,0511,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
9.0,0901,12.0,2023.0,30.0,10.0,2023.0,9.0,0903,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
21.0,2101,12.0,2023.0,12.0,10.0,2023.0,22.0,2204,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,12.0,2023.0,17.0,10.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,97
1.0,0101,12.0,2023.0,5.0,10.0,2023.0,22.0,2214,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
9.0,0922,12.0,2023.0,12.0,9.0,2023.0,12.0,1219,35.0,38.0,4.0,4.0,320.0,320.0,4.0,3.0,99,97
6.0,0601,12.0,2023.0,19.0,10.0,2023.0,6.0,0601,999.0,44.0,9.0,4.0,320.0,320.0,9.0,4.0,99,43
1.0,0101,12.0,2023.0,29.0,11.0,2023.0,22.0,2217,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
1.0,0101,12.0,2023.0,30.0,11.0,2023.0,2.0,0207,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
2.0,0201,12.0,2023.0,11.0,10.0,2023.0,2.0,0201,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
10.0,1001,12.0,2023.0,23.0,10.0,2023.0,10.0,1012,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,12.0,2023.0,25.0,10.0,2023.0,1.0,0114,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
1.0,0101,12.0,2023.0,15.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0922,12.0,2023.0,14.0,11.0,2023.0,12.0,1222,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
1.0,0101,12.0,2023.0,19.0,9.0,2023.0,1.0,0116,999.0,999.0,9.0,9.0,320.0,9999.0,1.0,1.0,99,99
1.0,0101,12.0,2023.0,7.0,11.0,2023.0,1.0,0115,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,99
9.0,0901,12.0,2023.0,7.0,12.0,2023.0,9.0,0909,999.0,999.0,1.0,1.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,7.0,11.0,2023.0,14.0,1414,33.0,31.0,4.0,1.0,320.0,320.0,2.0,2.0,99,81
5.0,0501,12.0,2023.0,7.0,11.0,2023.0,5.0,0509,999.0,999.0,9.0,9.0,320.0,320.0,9.0,1.0,99,97
1.0,0101,12.0,2023.0,28.0,11.0,2023.0,9.0,0917,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1215,12.0,2023.0,21.0,11.0,2023.0,12.0,1216,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1105,12.0,2023.0,24.0,10.0,2023.0,11.0,1105,52.0,999.0,9.0,4.0,320.0,320.0,9.0,9.0,99,99
15.0,1501,12.0,2023.0,16.0,11.0,2023.0,15.0,1501,999.0,41.0,9.0,4.0,320.0,320.0,9.0,2.0,99,97
1.0,0101,12.0,2023.0,17.0,11.0,2023.0,1.0,0115,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,25.0,9.0,2023.0,14.0,1403,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0504,12.0,2023.0,14.0,9.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,12.0,2023.0,23.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
17.0,1712,12.0,2023.0,24.0,8.0,2023.0,17.0,1712,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,7.0,11.0,2023.0,14.0,1406,46.0,34.0,1.0,1.0,320.0,320.0,9.0,9.0,99,99
9.0,0920,12.0,2023.0,2.0,8.0,2023.0,12.0,1222,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,9.0,11.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,12.0,10.0,2023.0,14.0,1401,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0911,12.0,2023.0,7.0,12.0,2023.0,4.0,0407,73.0,57.0,9.0,4.0,320.0,320.0,9.0,1.0,99,97
2.0,0201,12.0,2023.0,7.0,11.0,2023.0,15.0,1501,999.0,999.0,4.0,4.0,320.0,320.0,1.0,1.0,99,99
12.0,1215,12.0,2023.0,5.0,6.0,2023.0,12.0,1215,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
6.0,0601,12.0,2023.0,19.0,10.0,2023.0,6.0,0603,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
9.0,0922,12.0,2023.0,27.0,11.0,2023.0,10.0,1015,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,21.0,11.0,2023.0,18.0,1803,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
12.0,1215,12.0,2023.0,9.0,10.0,2023.0,12.0,1216,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
5.0,0502,12.0,2023.0,9.0,11.0,2023.0,5.0,0502,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
2.0,0201,12.0,2023.0,1.0,9.0,2023.0,2.0,0202,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,15.0,11.0,2023.0,20.0,2007,40.0,999.0,4.0,9.0,320.0,320.0,9.0,9.0,99,99
14.0,1401,12.0,2023.0,21.0,4.0,2023.0,14.0,1418,999.0,46.0,9.0,5.0,320.0,320.0,1.0,2.0,99,97
3.0,0308,12.0,2023.0,21.0,8.0,2023.0,1.0,0101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,3.0,11.0,2023.0,3.0,0312,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0115,12.0,2023.0,10.0,11.0,2023.0,4.0,0403,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0114,12.0,2023.0,20.0,11.0,2023.0,1.0,0116,999.0,999.0,4.0,4.0,320.0,320.0,9.0,9.0,99,99
1.0,0101,12.0,2023.0,11.0,10.0,2023.0,4.0,0409,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
11.0,1101,12.0,2023.0,23.0,11.0,2023.0,11.0,1101,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
1.0,0115,12.0,2023.0,2.0,10.0,2023.0,11.0,1105,999.0,999.0,9.0,9.0,320.0,320.0,1.0,1.0,99,99
5.0,0501,12.0,2023.0,5.0,12.0,2023.0,5.0,0501,999.0,999.0,9.0,9.0,320.0,320.0,9.0,9.0,99,99
